event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2020-09-30 04:16:11+00:00,view,947195,2144415922016747613,computers.peripherals.wifi,xiaomi,53.24,1515915625520490391,HUerZwmads
2020-09-30 07:12:17+00:00,view,392795,2144415922427789416,computers.components.videocards,sapphire,44.86,1515915625521048119,Ao1PZYBwTs
2020-09-30 07:12:17+00:00,view,392795,2144415922427789416,computers.components.videocards,sapphire,44.86,1515915625521048119,Ao1PZYBwTs
2020-09-30 07:45:42+00:00,view,3735029,2144415926848585945,,deepcool,106.29,1515915625520925368,lCuIh92s9x
2020-09-30 07:45:42+00:00,view,3735029,2144415926848585945,,deepcool,106.29,1515915625520925368,lCuIh92s9x
2020-09-30 12:54:12+00:00,view,3735029,2144415926848585945,,deepcool,106.29,1515915625520925368,lCuIh92s9x
2020-09-30 12:54:12+00:00,view,3735029,2144415926848585945,,deepcool,106.29,1515915625520925368,lCuIh92s9x
2020-09-30 15:54:40+00:00,view,4101560,2144415922427789416,computers.components.videocards,asus,509.54,1515915625521173329,uIDAh8o6E2
2020-09-30 15:54:40+00:00,view,4101560,2144415922427789416,computers.components.videocards,asus,509.54,1515915625521173329,uIDAh8o6E2
2020-10-01 08:32:30+00:00,view,1674259,2144415925011480748,stationery.cartrige,lexmark,114.17,1515915625513293591,RuRGCFzwAk
2020-10-01 08:32:30+00:00,view,1674259,2144415925011480748,stationery.cartrige,lexmark,114.17,1515915625513293591,RuRGCFzwAk
2020-10-01 08:57:18+00:00,view,744491,2144415926185885895,construction.tools.drill,,53.17,1515915625520927892,58xpBAiGXK
2020-10-01 08:57:18+00:00,view,744491,2144415926185885895,construction.tools.drill,,53.17,1515915625520927892,58xpBAiGXK
2020-10-02 10:28:02+00:00,view,3642540,2144415925011480748,stationery.cartrige,hp,26.19,1515915625521732414,OHb9Ffw8wx
2020-10-02 10:28:02+00:00,view,3642540,2144415925011480748,stationery.cartrige,hp,26.19,1515915625521732414,OHb9Ffw8wx
2020-10-02 12:57:19+00:00,view,3791351,2144415926966026460,computers.components.cpu,amd,204.29,1515915625521773135,7Pa6Lwgx5x
2020-10-02 12:57:19+00:00,view,3791351,2144415926966026460,computers.components.cpu,amd,204.29,1515915625521773135,7Pa6Lwgx5x
2020-10-02 12:57:22+00:00,cart,3759114,2144415922528452715,electronics.telephone,,26.67,1515915625510452947,ZqTAVxMFp2
2020-10-02 12:57:22+00:00,cart,3759114,2144415922528452715,electronics.telephone,,26.67,1515915625510452947,ZqTAVxMFp2
2020-10-02 20:32:16+00:00,view,4079447,2144415926848585945,,nzxt,158.17,1515915625424957684,7TcCWAT6S9
2020-10-02 20:32:16+00:00,view,4079447,2144415926848585945,,nzxt,158.17,1515915625424957684,7TcCWAT6S9
2020-10-02 20:40:46+00:00,view,3828733,2144415927049912542,electronics.video.tv,harper,115.27,1515915625521877364,WmTHNjodAq
2020-10-02 20:40:46+00:00,view,3828733,2144415927049912542,electronics.video.tv,harper,115.27,1515915625521877364,WmTHNjodAq
2020-10-03 08:44:38+00:00,view,6476,2144415922360680550,computers.peripherals.camera,logitech,53.51,1515915625493148021,4f3c3d02-3a28-4c27-934a-82377d2253cc
2020-10-03 08:44:38+00:00,view,6476,2144415922360680550,computers.peripherals.camera,logitech,53.51,1515915625493148021,4f3c3d02-3a28-4c27-934a-82377d2253cc
2020-10-03 12:15:02+00:00,view,177708,2144415922427789416,computers.components.videocards,sapphire,44.86,1515915625522031453,ed1XMRM9TS
2020-10-03 12:15:02+00:00,view,177708,2144415922427789416,computers.components.videocards,sapphire,44.86,1515915625522031453,ed1XMRM9TS
2020-10-03 19:21:50+00:00,view,871843,2144415927158964449,,telecom,6.44,1515915625522128270,UbOME5zQqt
2020-10-03 19:21:50+00:00,view,871843,2144415927158964449,,telecom,6.44,1515915625522128270,UbOME5zQqt
2020-10-03 19:33:26+00:00,view,602641,2144415926848585945,,thermaltake,92.65,1515915625522130609,vU3kIj4aig
2020-10-03 19:33:26+00:00,view,602641,2144415926848585945,,thermaltake,92.65,1515915625522130609,vU3kIj4aig
2020-10-03 19:44:52+00:00,view,132059,2144415926848585945,,,144.57,1515915625522130609,vU3kIj4aig
2020-10-03 19:44:52+00:00,view,132059,2144415926848585945,,,144.57,1515915625522130609,vU3kIj4aig
2020-10-04 09:13:43+00:00,view,387952,2144415922427789416,computers.components.videocards,asus,64.48,1515915625522250672,VcLgNeAZze
2020-10-04 09:13:43+00:00,view,387952,2144415922427789416,computers.components.videocards,asus,64.48,1515915625522250672,VcLgNeAZze
2020-10-04 11:22:23+00:00,view,700641,2144415942501728900,country_yard.cultivator,patriot,491.9,1515915625522284214,YlLCf0Bm0L
2020-10-04 11:22:23+00:00,view,700641,2144415942501728900,country_yard.cultivator,patriot,491.9,1515915625522284214,YlLCf0Bm0L
2020-10-04 14:52:30+00:00,view,1813767,2144415939305669165,,perfeo,9.92,1515915625522333017,4zd9OqYH0H
2020-10-04 14:52:30+00:00,view,1813767,2144415939305669165,,perfeo,9.92,1515915625522333017,4zd9OqYH0H
2020-10-04 15:30:25+00:00,view,889270,2144415923107266682,computers.peripherals.printer,xerox,145.41,1515915625522344892,2GXCrUqjGE
2020-10-04 15:30:25+00:00,view,889270,2144415923107266682,computers.peripherals.printer,xerox,145.41,1515915625522344892,2GXCrUqjGE
2020-10-04 21:04:09+00:00,view,4078407,2144415926966026460,computers.components.cpu,amd,365.38,1515915625453727914,28821430-fbaf-4c08-8e7a-ac7fa3307b47
2020-10-04 21:04:09+00:00,view,4078407,2144415926966026460,computers.components.cpu,amd,365.38,1515915625453727914,28821430-fbaf-4c08-8e7a-ac7fa3307b47
2020-10-05 05:53:54+00:00,view,1079510,2144415933727244688,computers.peripherals.printer,ricoh,32.92,1515915625522463421,ID6J915QwK
2020-10-05 05:53:54+00:00,view,1079510,2144415933727244688,computers.peripherals.printer,ricoh,32.92,1515915625522463421,ID6J915QwK
2020-10-05 12:18:18+00:00,view,849189,2144415925430911157,appliances.kitchen.coffee_machine,kitfort,97.78,1515915625522589328,arIEWptpzN
2020-10-05 12:18:18+00:00,view,849189,2144415925430911157,appliances.kitchen.coffee_machine,kitfort,97.78,1515915625522589328,arIEWptpzN
2020-10-05 12:33:10+00:00,view,817333,2144415922360680550,computers.peripherals.camera,logitech,38.37,1515915625510591616,b8bd65ca-1a1b-47d1-9477-c940cd415912
2020-10-05 12:33:10+00:00,view,817333,2144415922360680550,computers.peripherals.camera,logitech,38.37,1515915625510591616,b8bd65ca-1a1b-47d1-9477-c940cd415912
2020-10-05 18:45:46+00:00,view,4078407,2144415926966026460,computers.components.cpu,amd,365.38,1515915625453727914,28821430-fbaf-4c08-8e7a-ac7fa3307b47
2020-10-05 18:45:46+00:00,view,4078407,2144415926966026460,computers.components.cpu,amd,365.38,1515915625453727914,28821430-fbaf-4c08-8e7a-ac7fa3307b47
2020-10-05 21:56:03+00:00,view,1839031,2144415922427789416,computers.components.videocards,msi,382.94,1515915625522725858,1BHmcisWBy
2020-10-05 21:56:03+00:00,view,1839031,2144415922427789416,computers.components.videocards,msi,382.94,1515915625522725858,1BHmcisWBy
2020-10-06 07:10:23+00:00,view,456148,2144415939205005866,auto.accessories.window,rus,13.17,1515915625522800926,5gpbT1diO7
2020-10-06 07:10:23+00:00,view,456148,2144415939205005866,auto.accessories.window,rus,13.17,1515915625522800926,5gpbT1diO7
2020-10-06 07:10:23+00:00,view,456148,2144415939205005866,auto.accessories.window,rus,13.17,1515915625522800926,5gpbT1diO7
2020-10-06 12:58:49+00:00,view,4099841,2144415922125799520,,palmexx,56.67,1515915625388149041,ZlIip8HCO3
2020-10-06 12:58:49+00:00,view,4099841,2144415922125799520,,palmexx,56.67,1515915625388149041,ZlIip8HCO3
2020-10-07 08:22:59+00:00,view,1038724,2144415921001726020,,sandisk,10.21,1515915625492038079,bdC46xa6I8
2020-10-07 08:22:59+00:00,view,1038724,2144415921001726020,,sandisk,10.21,1515915625492038079,bdC46xa6I8
2020-10-08 12:40:45+00:00,view,1342635,2144415923107266682,computers.peripherals.printer,hp,154.32,1515915625523174323,TAgRJMrTHc
2020-10-08 12:40:45+00:00,view,1342635,2144415923107266682,computers.peripherals.printer,hp,154.32,1515915625523174323,TAgRJMrTHc
2020-10-10 13:24:57+00:00,view,538912,2144415925665792187,appliances.kitchen.meat_grinder,moulinex,167.76,1515915625524385575,h5nuhCXfEa
2020-10-10 13:24:57+00:00,view,538912,2144415925665792187,appliances.kitchen.meat_grinder,moulinex,167.76,1515915625524385575,h5nuhCXfEa
2020-10-10 13:41:18+00:00,view,608709,2144415923107266682,computers.peripherals.printer,epson,155.11,1515915625524213437,M6noVWkuHp
2020-10-10 13:41:18+00:00,view,608709,2144415923107266682,computers.peripherals.printer,epson,155.11,1515915625524213437,M6noVWkuHp
2020-10-10 14:40:25+00:00,view,137302,2144415924491387038,computers.components.motherboard,asus,55.16,1515915625474587028,5ex0wG0hPk
2020-10-10 14:40:25+00:00,view,137302,2144415924491387038,computers.components.motherboard,asus,55.16,1515915625474587028,5ex0wG0hPk
2020-10-10 15:11:14+00:00,view,403838,2144415924323614873,appliances.kitchen.kettle,braun,83.49,1515915625524417882,5Cr2qCz5uk
2020-10-10 15:11:14+00:00,view,403838,2144415924323614873,appliances.kitchen.kettle,braun,83.49,1515915625524417882,5Cr2qCz5uk
2020-10-11 09:28:01+00:00,view,540955,2144415922738167921,computers.components.cdrw,hp,106.37,1515915625524668128,nVdjq4xoiP
2020-10-11 09:28:01+00:00,view,540955,2144415922738167921,computers.components.cdrw,hp,106.37,1515915625524668128,nVdjq4xoiP
2020-10-11 10:56:57+00:00,view,564525,2144415935631458761,construction.tools.soldering,,32.54,1515915625524699020,x4vKYhaILX
2020-10-11 10:56:57+00:00,view,564525,2144415935631458761,construction.tools.soldering,,32.54,1515915625524699020,x4vKYhaILX
2020-10-11 12:05:54+00:00,view,1571193,2144415924491387038,computers.components.motherboard,gigabyte,98.51,1515915625520921422,KbvcmddPJR
2020-10-11 12:05:54+00:00,view,1571193,2144415924491387038,computers.components.motherboard,gigabyte,98.51,1515915625520921422,KbvcmddPJR
2020-10-11 12:05:54+00:00,view,1571193,2144415924491387038,computers.components.motherboard,gigabyte,98.51,1515915625520921422,KbvcmddPJR
2020-10-11 12:16:40+00:00,view,1454845,2144415924491387038,computers.components.motherboard,asrock,135.11,1515915625520921422,KbvcmddPJR
2020-10-11 12:16:40+00:00,view,1454845,2144415924491387038,computers.components.motherboard,asrock,135.11,1515915625520921422,KbvcmddPJR
2020-10-11 13:51:23+00:00,view,1031449,2144415933416866184,,,37.44,1515915625523250628,pc3uWVmVer
2020-10-11 13:51:23+00:00,view,1031449,2144415933416866184,,,37.44,1515915625523250628,pc3uWVmVer
2020-10-11 16:43:31+00:00,view,149647,2144415924575273120,accessories.bag,portcase,14.57,1515915625524816866,OR3OSqmQz9
2020-10-11 16:43:31+00:00,view,149647,2144415924575273120,accessories.bag,portcase,14.57,1515915625524816866,OR3OSqmQz9
2020-10-11 19:05:39+00:00,view,194199,2144415927452565738,appliances.sewing_machine,janome,176.17,1515915625524866834,Muz5z0ip1Z
2020-10-11 19:05:39+00:00,view,194199,2144415927452565738,appliances.sewing_machine,janome,176.17,1515915625524866834,Muz5z0ip1Z
2020-10-11 20:55:48+00:00,view,3829912,2144415923107266682,computers.peripherals.printer,pantum,122.86,1515915625524894844,O8R3qyysUh
2020-10-11 20:55:48+00:00,view,3829912,2144415923107266682,computers.peripherals.printer,pantum,122.86,1515915625524894844,O8R3qyysUh
2020-10-12 10:40:21+00:00,view,3761414,2144415927553229037,,bort,179.94,1515915625512575885,da9649ee-c408-49bf-869c-a71d33533f3d
2020-10-12 10:40:21+00:00,view,3761414,2144415927553229037,,bort,179.94,1515915625512575885,da9649ee-c408-49bf-869c-a71d33533f3d
2020-10-12 16:57:26+00:00,view,392795,2144415922427789416,computers.components.videocards,sapphire,44.86,1515915625525217366,QgbhvQc3mE
2020-10-12 16:57:26+00:00,view,392795,2144415922427789416,computers.components.videocards,sapphire,44.86,1515915625525217366,QgbhvQc3mE
2020-10-12 20:26:23+00:00,view,838304,2144415926932472027,computers.components.cooler,,7.0,1515915625525279731,8WEShsNmXF
2020-10-12 20:26:23+00:00,view,838304,2144415926932472027,computers.components.cooler,,7.0,1515915625525279731,8WEShsNmXF
2020-10-13 17:42:48+00:00,view,4067425,2144415926185885895,construction.tools.drill,makita,63.35,1515915625525632197,JpALxH7V1K
2020-10-13 17:42:48+00:00,view,4067425,2144415926185885895,construction.tools.drill,makita,63.35,1515915625525632197,JpALxH7V1K
2020-10-14 14:43:57+00:00,view,698660,2144415942350733951,,makita,104.6,1515915625526009115,buWjdN44Wn
2020-10-14 14:43:57+00:00,view,698660,2144415942350733951,,makita,104.6,1515915625526009115,buWjdN44Wn
2020-10-14 15:25:50+00:00,view,1029372,2144415927049912542,electronics.video.tv,acer,2267.03,1515915625524775601,jFHq53d1ro
2020-10-14 15:25:50+00:00,view,1029372,2144415927049912542,electronics.video.tv,acer,2267.03,1515915625524775601,jFHq53d1ro
2020-10-14 15:32:46+00:00,view,821679,2144415927192518882,,,56.03,1515915625526030561,Icd0RUwUz5
2020-10-14 15:32:46+00:00,view,821679,2144415927192518882,,,56.03,1515915625526030561,Icd0RUwUz5
2020-10-14 16:49:00+00:00,view,3422682,2144415922662670447,computers.ebooks,pocketbook,105.29,1515915625525917302,1NJLehT2fU
2020-10-14 16:49:00+00:00,view,3422682,2144415922662670447,computers.ebooks,pocketbook,105.29,1515915625525917302,1NJLehT2fU
2020-10-14 19:28:37+00:00,view,129185,2144415923610583175,,powerman,341.44,1515915625526067620,up3sVAxoKq
2020-10-14 19:28:37+00:00,view,129185,2144415923610583175,,powerman,341.44,1515915625526067620,up3sVAxoKq
2020-10-15 04:27:34+00:00,view,809893,2144415927746167025,electronics.telephone,ritmix,20.62,1515915625526192405,mi8QDYnEAz
2020-10-15 04:27:34+00:00,view,809893,2144415927746167025,electronics.telephone,ritmix,20.62,1515915625526192405,mi8QDYnEAz
2020-10-15 20:44:15+00:00,view,58307,2144415922427789416,computers.components.videocards,gigabyte,48.3,1515915625526493420,zfaHh84GqK
2020-10-15 20:44:15+00:00,view,58307,2144415922427789416,computers.components.videocards,gigabyte,48.3,1515915625526493420,zfaHh84GqK
2020-10-15 22:13:17+00:00,view,1521673,2144415922201296994,,,19.52,1515915625526524582,v6rudnpjMX
2020-10-15 22:13:17+00:00,view,1521673,2144415922201296994,,,19.52,1515915625526524582,v6rudnpjMX
2020-10-16 07:30:27+00:00,view,3764275,2144415933660135822,,bort,63.56,1515915625526627853,G0fRYXxVnI
2020-10-16 07:30:27+00:00,view,3764275,2144415933660135822,,bort,63.56,1515915625526627853,G0fRYXxVnI
2020-10-16 13:21:08+00:00,view,1153724,2144415921169498184,,zte,6.29,1515915625526754989,jUlGNBH8EY
2020-10-16 13:21:08+00:00,view,1153724,2144415921169498184,,zte,6.29,1515915625526754989,jUlGNBH8EY
2020-10-16 13:21:08+00:00,view,1153724,2144415921169498184,,zte,6.29,1515915625526754989,jUlGNBH8EY
2020-10-16 16:04:47+00:00,view,1621907,2144415928333369601,,kromax,70.16,1515915625526806356,u2ytd9TcL0
2020-10-16 16:04:47+00:00,view,1621907,2144415928333369601,,kromax,70.16,1515915625526806356,u2ytd9TcL0
2020-10-17 12:52:28+00:00,view,248096,2144415951435596674,construction.tools.saw,metabo,128.79,1515915625527114152,Mi91UFHJks
2020-10-17 12:52:28+00:00,view,248096,2144415951435596674,construction.tools.saw,metabo,128.79,1515915625527114152,Mi91UFHJks
2020-10-17 15:14:00+00:00,view,1336143,2144415950026310491,,bosch,362.13,1515915625527162664,yS6udhaSxT
2020-10-17 15:14:00+00:00,view,1336143,2144415950026310491,,bosch,362.13,1515915625527162664,yS6udhaSxT
2020-10-17 16:04:18+00:00,view,20803,2144415923207929981,auto.accessories.player,pioneer,1031.59,1515915625527178247,ZgRGohEyoM
2020-10-17 16:04:18+00:00,view,20803,2144415923207929981,auto.accessories.player,pioneer,1031.59,1515915625527178247,ZgRGohEyoM
2020-10-17 18:13:54+00:00,view,1382188,2144415926554984657,construction.tools.drill,favourite,48.7,1515915625524509291,PpdokSqOj6
2020-10-17 18:13:54+00:00,view,1382188,2144415926554984657,construction.tools.drill,favourite,48.7,1515915625524509291,PpdokSqOj6
2020-10-17 20:48:06+00:00,view,1986,2144415921001726020,,transcend,14.73,1515915625527272185,3M7bPqhmcL
2020-10-17 20:48:06+00:00,view,1986,2144415921001726020,,transcend,14.73,1515915625527272185,3M7bPqhmcL
2020-10-17 23:18:11+00:00,view,3829355,2144415922528452715,electronics.telephone,,32.22,1515915625527296751,VTSBKNM9vB
2020-10-17 23:18:11+00:00,view,3829355,2144415922528452715,electronics.telephone,,32.22,1515915625527296751,VTSBKNM9vB
2020-10-18 05:55:34+00:00,view,3829912,2144415923107266682,computers.peripherals.printer,pantum,122.86,1515915625526514168,oMhtLxrI6u
2020-10-18 05:55:34+00:00,view,3829912,2144415923107266682,computers.peripherals.printer,pantum,122.86,1515915625526514168,oMhtLxrI6u
2020-10-18 15:58:59+00:00,view,4183658,2144415929046401301,,smartbuy,13.1,1515915625527562052,UnKr9q4r3z
2020-10-18 15:58:59+00:00,view,4183658,2144415929046401301,,smartbuy,13.1,1515915625527562052,UnKr9q4r3z
2020-10-19 09:00:33+00:00,view,649961,2144415925196030129,electronics.telephone,nokia,76.9,1515915625527824243,A6IFuZdVPO
2020-10-19 09:00:33+00:00,view,649961,2144415925196030129,electronics.telephone,nokia,76.9,1515915625527824243,A6IFuZdVPO
2020-10-19 13:07:19+00:00,view,66108,2144415925011480748,stationery.cartrige,cactus,23.52,1515915625512176731,5vIOFfDyt0
2020-10-19 13:07:19+00:00,view,66108,2144415925011480748,stationery.cartrige,cactus,23.52,1515915625512176731,5vIOFfDyt0
2020-10-19 16:46:15+00:00,view,171435,2144415923744800906,appliances.environment.vacuum,mystery,38.56,1515915625528003530,OiFWqIE0uh
2020-10-19 16:46:15+00:00,view,171435,2144415923744800906,appliances.environment.vacuum,mystery,38.56,1515915625528003530,OiFWqIE0uh
2020-10-20 05:13:08+00:00,view,1813706,2144415925011480748,stationery.cartrige,epson,91.22,1515915625528156500,3hs7kh51nR
2020-10-20 05:13:08+00:00,view,1813706,2144415925011480748,stationery.cartrige,epson,91.22,1515915625528156500,3hs7kh51nR
2020-10-20 12:31:13+00:00,view,193673,2144415927452565738,appliances.sewing_machine,janome,262.35,1515915625524769710,RL3YqYdLUa
2020-10-20 12:31:13+00:00,view,193673,2144415927452565738,appliances.sewing_machine,janome,262.35,1515915625524769710,RL3YqYdLUa
2020-10-20 12:34:01+00:00,view,193673,2144415927452565738,appliances.sewing_machine,janome,262.35,1515915625524769710,RL3YqYdLUa
2020-10-20 12:34:01+00:00,view,193673,2144415927452565738,appliances.sewing_machine,janome,262.35,1515915625524769710,RL3YqYdLUa
2020-10-20 18:04:09+00:00,view,1022635,2144415923837075596,electronics.audio.acoustic,telefunken,36.92,1515915625528457587,TExHc2TbGu
2020-10-20 18:04:09+00:00,view,1022635,2144415923837075596,electronics.audio.acoustic,telefunken,36.92,1515915625528457587,TExHc2TbGu
2020-10-20 20:17:31+00:00,view,347239,2144415922587172973,electronics.telephone,,9.37,1515915625528504583,bYZgWvx7eq
2020-10-20 20:17:31+00:00,view,347239,2144415922587172973,electronics.telephone,,9.37,1515915625528504583,bYZgWvx7eq
2020-10-20 20:41:07+00:00,view,4163312,2144415925196030129,electronics.telephone,strike,32.81,1515915625528511446,8g9WuCRa8V
2020-10-20 20:41:07+00:00,view,4163312,2144415925196030129,electronics.telephone,strike,32.81,1515915625528511446,8g9WuCRa8V
2020-10-21 12:45:40+00:00,view,1660554,2144415922167742561,computers.components.hdd,,363.84,1515915625528755461,lTgfEGu17a
2020-10-21 12:45:40+00:00,view,1660554,2144415922167742561,computers.components.hdd,,363.84,1515915625528755461,lTgfEGu17a
2020-10-22 07:46:41+00:00,view,622757,2144415926848585945,,,102.16,1515915625373342675,obu3k5f27J
2020-10-22 07:46:41+00:00,view,622757,2144415926848585945,,,102.16,1515915625373342675,obu3k5f27J
2020-10-22 18:32:04+00:00,view,478724,2144415924491387038,computers.components.motherboard,asus,52.9,1515915625367766093,r5QKrUaDgr
2020-10-22 18:32:04+00:00,view,478724,2144415924491387038,computers.components.motherboard,asus,52.9,1515915625367766093,r5QKrUaDgr
2020-10-22 19:40:33+00:00,view,329197,2144415933660135822,,,51.84,1515915625529318754,m4D8emungs
2020-10-22 19:40:33+00:00,view,329197,2144415933660135822,,,51.84,1515915625529318754,m4D8emungs
2020-10-23 04:55:36+00:00,view,1505227,2144415942904382094,,topon,41.43,1515915625509905464,347c85b1-b77c-4906-b819-8b27f16917f6
2020-10-23 04:55:36+00:00,view,1505227,2144415942904382094,,topon,41.43,1515915625509905464,347c85b1-b77c-4906-b819-8b27f16917f6
2020-10-23 14:06:15+00:00,view,3791403,2144415926966026460,computers.components.cpu,amd,236.97,1515915625529613778,xP1p9wbg0G
2020-10-23 14:06:15+00:00,view,3791403,2144415926966026460,computers.components.cpu,amd,236.97,1515915625529613778,xP1p9wbg0G
2020-10-23 15:17:45+00:00,view,194204,2144415927452565738,appliances.sewing_machine,janome,470.38,1515915625460482688,w11LpXPCFE
2020-10-23 15:17:45+00:00,view,194204,2144415927452565738,appliances.sewing_machine,janome,470.38,1515915625460482688,w11LpXPCFE
2020-10-23 16:30:15+00:00,view,757469,2144415942115852920,,lp,12.38,1515915625529594827,RcOOEC5ZIH
2020-10-23 16:30:15+00:00,view,757469,2144415942115852920,,lp,12.38,1515915625529594827,RcOOEC5ZIH
2020-10-23 16:37:27+00:00,view,863789,2144415927746167025,electronics.telephone,ritmix,16.63,1515915625528637718,MR3V6D4b5C
2020-10-23 16:37:27+00:00,view,863789,2144415927746167025,electronics.telephone,ritmix,16.63,1515915625528637718,MR3V6D4b5C
2020-10-23 17:19:57+00:00,view,3790941,2144415923577028742,computers.peripherals.mouse,rapoo,35.25,1515915625529672535,nzscxHr8x2
2020-10-23 17:19:57+00:00,view,3790941,2144415923577028742,computers.peripherals.mouse,rapoo,35.25,1515915625529672535,nzscxHr8x2
2020-10-23 19:17:58+00:00,view,293713,2144415929734267176,,,46.92,1515915625529723196,fksPJEyyGa
2020-10-23 19:17:58+00:00,view,293713,2144415929734267176,,,46.92,1515915625529723196,fksPJEyyGa
2020-10-24 07:59:42+00:00,view,411373,2144415921169498184,,,14.29,1515915625529873316,oULacHNrMs
2020-10-24 07:59:42+00:00,view,411373,2144415921169498184,,,14.29,1515915625529873316,oULacHNrMs
2020-10-24 09:36:07+00:00,view,886022,2144415921001726020,,samsung,26.57,1515915625529703159,1e0oXEX5Wp
2020-10-24 09:36:07+00:00,view,886022,2144415921001726020,,samsung,26.57,1515915625529703159,1e0oXEX5Wp
2020-10-24 10:24:17+00:00,view,134147,2144415926848585945,,winard,32.67,1515915625529916084,kY1whKxrKQ
2020-10-24 10:24:17+00:00,view,134147,2144415926848585945,,winard,32.67,1515915625529916084,kY1whKxrKQ
2020-10-24 15:51:47+00:00,view,139422,2144415926932472027,computers.components.cooler,,41.03,1515915625530030551,0fGXwu6LKs
2020-10-24 15:51:47+00:00,view,139422,2144415926932472027,computers.components.cooler,,41.03,1515915625530030551,0fGXwu6LKs
2020-10-24 15:52:17+00:00,view,139143,2144415926932472027,computers.components.cooler,deepcool,28.06,1515915625530030551,0fGXwu6LKs
2020-10-24 15:52:17+00:00,view,139143,2144415926932472027,computers.components.cooler,deepcool,28.06,1515915625530030551,0fGXwu6LKs
2020-10-24 16:22:56+00:00,view,3507626,2144415926554984657,construction.tools.drill,p.i.t.,144.49,1515915625527912073,3DGPLd2fPZ
2020-10-24 16:22:56+00:00,view,3507626,2144415926554984657,construction.tools.drill,p.i.t.,144.49,1515915625527912073,3DGPLd2fPZ
2020-10-24 17:47:50+00:00,view,92242,2144415952660333476,,,102.38,1515915625530068771,AoWyBONa32
2020-10-24 17:47:50+00:00,view,92242,2144415952660333476,,,102.38,1515915625530068771,AoWyBONa32
2020-10-25 08:40:45+00:00,view,678604,2144415924684325027,electronics.audio.headphone,sven,20.56,1515915625530251998,yiNhDbI7wd
2020-10-25 08:40:45+00:00,view,678604,2144415924684325027,electronics.audio.headphone,sven,20.56,1515915625530251998,yiNhDbI7wd
2020-10-25 13:31:01+00:00,view,1250463,2144415926185885895,construction.tools.drill,p.i.t.,69.3,1515915625530173818,3psXbp6CKJ
2020-10-25 13:31:01+00:00,view,1250463,2144415926185885895,construction.tools.drill,p.i.t.,69.3,1515915625530173818,3psXbp6CKJ
2020-10-25 13:35:17+00:00,view,1586099,2144415924751433893,computers.notebook,mobilepc,35.08,1515915625530353977,zFVZHchQr5
2020-10-25 13:35:17+00:00,view,1586099,2144415924751433893,computers.notebook,mobilepc,35.08,1515915625530353977,zFVZHchQr5
2020-10-25 13:42:39+00:00,view,623426,2144415925011480748,stationery.cartrige,hp,29.57,1515915625530346486,0FALmDCCNS
